5 Minutes,Lane 1 Speed (mph),Lane 1 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Speed (mph),Flow (Veh/5 Minutes),# Lane Points,% Observed
9/13/2022 2:00,76.80,6,73.80,5,71.60,9,69.10,9,64.50,0,72.30,29,5,100.00
9/13/2022 2:05,76.60,5,73.90,6,71.60,10,69.20,12,64.60,2,71.50,35,5,100.00
9/13/2022 2:10,74.30,6,73.80,6,71.90,7,69.10,9,64.60,1,71.70,29,5,100.00
9/13/2022 2:15,75.60,5,73.80,5,72.10,10,69.20,12,64.30,1,71.60,33,5,100.00
9/13/2022 2:20,75.80,5,73.90,7,71.40,12,69.30,12,64.50,2,71.40,38,5,100.00
9/13/2022 2:25,76.30,4,73.90,5,71.60,10,69.20,10,64.50,0,71.80,29,5,100.00
9/13/2022 2:30,76.60,2,73.80,5,71.90,8,69.20,4,64.50,0,72.30,19,5,100.00
9/13/2022 2:35,76.90,6,73.80,7,71.60,12,69.30,11,64.50,0,72.20,36,5,100.00
9/13/2022 2:40,76.60,8,73.90,8,72.00,9,69.40,17,64.70,1,72.00,43,5,100.00
9/13/2022 2:45,76.70,8,73.90,8,72.00,14,69.40,14,64.60,1,72.20,45,5,100.00
9/13/2022 2:50,76.90,1,73.90,7,71.00,15,69.30,11,63.80,2,70.80,36,5,100.00
9/13/2022 2:55,77.00,10,73.90,5,71.60,9,69.20,14,63.80,0,72.40,38,5,100.00
9/13/2022 3:00,76.20,4,73.90,7,70.50,16,69.10,17,64.20,1,70.90,45,5,100.00
9/13/2022 3:05,76.50,7,73.90,7,71.00,12,69.10,13,64.30,1,71.70,40,5,100.00
9/13/2022 3:10,76.60,11,73.70,15,71.10,17,69.10,18,63.40,4,71.60,65,5,100.00
9/13/2022 3:15,76.70,10,73.80,10,71.60,20,69.10,15,63.40,0,72.20,55,5,100.00
9/13/2022 3:20,76.80,6,73.90,11,71.70,17,69.20,18,63.40,0,71.90,52,5,100.00
9/13/2022 3:25,76.30,14,74.10,21,72.00,24,68.80,22,64.00,1,72.30,82,5,100.00
9/13/2022 3:30,76.10,14,74.00,21,72.20,18,69.00,20,64.00,0,72.60,73,5,100.00
9/13/2022 3:35,76.00,12,74.10,20,72.30,31,68.70,24,64.40,3,72.00,90,5,100.00
9/13/2022 3:40,75.90,17,74.10,22,70.80,22,68.80,29,64.40,6,71.50,96,5,100.00
9/13/2022 3:45,75.50,18,74.10,18,71.10,22,69.20,27,64.50,1,72.00,86,5,100.00
9/13/2022 3:50,76.40,15,74.10,20,71.30,21,68.90,30,64.60,1,71.90,87,5,100.00
9/13/2022 3:55,73.80,18,74.00,31,71.30,28,68.60,27,64.70,3,71.60,107,5,100.00
9/13/2022 4:00,73.80,18,73.90,27,71.80,23,68.60,33,64.70,0,71.70,101,5,100.00
9/13/2022 4:05,74.90,19,73.50,30,71.70,30,68.80,36,63.70,6,71.40,121,5,100.00
9/13/2022 4:10,76.80,27,73.30,37,72.70,39,69.20,38,64.00,5,72.40,146,5,100.00
9/13/2022 4:15,77.20,29,72.30,46,72.90,38,69.10,49,64.30,5,72.10,167,5,100.00
9/13/2022 4:20,76.70,28,72.70,56,72.40,51,68.10,55,64.10,5,71.70,195,5,100.00
9/13/2022 4:25,74.90,41,72.10,59,73.30,54,68.50,59,64.60,3,71.80,216,5,100.00
9/13/2022 4:30,73.60,39,71.40,76,70.90,68,67.20,67,64.70,10,70.30,260,5,100.00
9/13/2022 4:35,72.80,28,72.30,57,72.30,52,67.80,50,64.60,1,71.10,188,5,100.00
9/13/2022 4:40,68.70,38,71.80,67,68.60,52,66.70,55,64.40,6,69.00,218,5,100.00
9/13/2022 4:45,74.30,44,72.50,86,68.20,61,66.80,71,64.60,7,70.10,269,5,100.00
9/13/2022 4:50,73.80,46,71.70,87,69.60,67,68.10,75,63.90,11,70.30,286,5,100.00
9/13/2022 4:55,75.40,54,71.60,84,69.30,65,67.90,75,64.20,16,70.40,294,5,100.00
9/13/2022 5:00,71.40,52,74.10,94,71.90,79,69.90,79,64.50,18,71.60,322,5,100.00
9/13/2022 5:05,71.10,68,74.00,114,73.10,83,70.10,90,64.40,13,72.00,368,5,100.00
9/13/2022 5:10,76.40,60,73.70,124,72.80,78,70.70,88,63.90,25,72.60,375,5,100.00
9/13/2022 5:15,76.20,81,73.70,120,73.00,84,70.50,109,64.30,14,72.90,408,5,100.00
9/13/2022 5:20,73.00,82,73.30,155,73.30,123,69.40,119,64.80,33,71.80,512,5,100.00
9/13/2022 5:25,74.90,81,72.50,145,71.50,102,68.90,108,64.70,28,71.40,464,5,100.00
9/13/2022 5:30,74.60,70,73.60,129,72.70,97,69.60,96,64.60,21,72.20,413,5,100.00
9/13/2022 5:35,78.60,85,73.90,141,73.50,94,68.90,105,63.90,19,73.10,444,5,100.00
9/13/2022 5:40,77.50,94,72.30,162,72.30,116,67.70,124,64.90,32,71.70,528,5,100.00
9/13/2022 5:45,75.20,92,71.90,158,68.60,105,66.80,124,63.90,40,70.00,519,5,100.00
9/13/2022 5:50,72.70,95,70.20,158,70.70,117,66.10,130,64.80,43,69.30,543,5,100.00
9/13/2022 5:55,70.50,88,70.80,164,70.40,110,66.90,125,59.00,37,68.90,524,5,100.00
9/13/2022 6:00,70.40,104,67.80,167,68.30,123,65.20,137,61.90,27,67.50,558,5,100.00
9/13/2022 6:05,65.40,81,66.90,144,67.10,113,63.80,115,64.80,41,65.80,494,5,100.00
9/13/2022 6:10,67.60,103,65.20,168,66.60,121,63.40,138,64.70,49,65.40,579,5,100.00
9/13/2022 6:15,65.30,76,65.30,175,63.90,114,63.20,146,65.40,46,64.50,557,5,100.00
9/13/2022 6:20,65.80,93,64.60,178,62.50,127,62.10,154,63.90,48,63.60,600,5,100.00
9/13/2022 6:25,66.10,100,63.40,178,63.80,135,61.90,150,63.90,45,63.60,608,5,100.00
9/13/2022 6:30,68.60,104,63.90,170,61.70,115,61.90,136,63.20,50,63.80,575,5,100.00
9/13/2022 6:35,68.50,112,63.50,184,61.90,114,61.30,144,64.30,47,63.70,601,5,100.00
9/13/2022 6:40,67.60,110,63.00,178,61.20,126,60.70,145,60.80,59,62.70,618,5,100.00
9/13/2022 6:45,69.10,118,62.60,168,62.10,129,61.80,150,61.30,63,63.40,628,5,100.00
9/13/2022 6:50,65.60,111,49.70,145,57.30,129,53.50,132,60.10,59,56.40,576,5,100.00
9/13/2022 6:55,61.00,129,38.90,143,52.30,137,44.50,145,58.60,77,50.00,631,5,100.00
9/13/2022 7:00,54.80,120,29.30,124,44.30,132,34.50,127,53.30,91,42.60,594,5,100.00
9/13/2022 7:05,48.60,126,26.10,130,36.80,120,28.10,131,48.30,116,37.30,623,5,100.00
9/13/2022 7:10,38.90,130,22.20,121,28.00,118,23.40,118,41.30,121,30.90,608,5,100.00
9/13/2022 7:15,32.20,131,20.40,127,24.70,124,21.70,124,40.40,124,27.90,630,5,100.00
9/13/2022 7:20,27.50,114,18.10,115,20.30,107,19.10,114,37.90,140,25.20,590,5,100.00
9/13/2022 7:25,23.20,120,18.40,124,19.40,117,19.00,125,35.30,132,23.30,618,5,100.00
9/13/2022 7:30,20.70,111,17.90,116,17.90,117,18.60,121,34.50,125,22.10,590,5,100.00
9/13/2022 7:35,19.50,107,16.10,110,17.00,107,16.90,109,31.20,126,20.50,559,5,100.00
9/13/2022 7:40,18.10,108,17.20,122,17.90,117,18.40,125,31.60,134,20.90,606,5,100.00
9/13/2022 7:45,18.90,106,17.00,126,17.40,117,18.20,127,30.00,121,20.30,597,5,100.00
9/13/2022 7:50,17.60,104,15.80,117,17.20,111,17.50,114,27.10,126,19.20,572,5,100.00
9/13/2022 7:55,20.30,130,18.10,122,18.10,125,18.90,128,24.20,146,20.10,651,5,100.00
9/13/2022 8:00,22.40,124,19.70,140,20.80,131,21.10,132,24.40,143,21.70,670,5,100.00
9/13/2022 8:05,20.30,115,18.20,117,19.80,114,19.00,123,25.20,128,20.60,597,5,100.00
9/13/2022 8:10,19.70,109,17.00,119,18.20,108,16.80,110,23.50,136,19.20,582,5,100.00
9/13/2022 8:15,19.20,117,17.40,114,18.40,116,16.20,113,21.00,133,18.50,593,5,100.00
9/13/2022 8:20,17.70,104,16.20,109,16.50,108,15.20,109,18.70,118,16.90,548,5,100.00
9/13/2022 8:25,21.60,120,17.30,123,19.20,117,16.70,123,21.90,129,19.40,612,5,100.00
9/13/2022 8:30,18.10,97,16.40,105,17.00,101,15.30,103,21.90,117,17.80,523,5,100.00
9/13/2022 8:35,16.40,106,17.30,114,16.00,111,14.80,101,22.50,125,17.60,557,5,100.00
9/13/2022 8:40,15.40,97,16.20,111,15.60,108,15.10,114,20.90,118,16.70,548,5,100.00
9/13/2022 8:45,15.60,108,15.80,104,16.00,112,14.60,109,21.90,132,17.00,565,5,100.00
9/13/2022 8:50,17.30,108,16.10,120,17.20,115,15.60,123,22.00,131,17.70,597,5,100.00
9/13/2022 8:55,18.30,115,16.10,113,17.40,110,17.70,116,21.20,125,18.20,579,5,100.00
9/13/2022 9:00,18.90,111,18.90,120,17.30,109,18.30,113,22.90,129,19.40,582,5,100.00
9/13/2022 9:05,17.00,81,17.20,92,16.40,86,16.90,90,25.10,101,18.70,450,5,100.00
9/13/2022 9:10,17.00,92,17.40,99,17.00,99,16.70,100,23.70,109,18.50,499,5,100.00
9/13/2022 9:15,17.80,115,17.90,118,17.90,123,18.20,113,23.80,129,19.20,598,5,100.00
9/13/2022 9:20,17.60,110,17.80,123,17.80,120,18.00,120,22.60,121,18.80,594,5,100.00
9/13/2022 9:25,18.10,116,16.40,111,17.40,110,17.90,109,21.60,116,18.30,562,5,100.00
9/13/2022 9:30,15.50,91,14.60,104,15.30,102,16.30,101,23.30,115,17.20,513,5,100.00
9/13/2022 9:35,17.30,115,16.50,119,15.90,112,17.00,113,24.00,130,18.30,589,5,100.00
9/13/2022 9:40,18.40,109,17.00,121,17.50,120,17.30,112,24.30,121,18.90,583,5,100.00
9/13/2022 9:45,18.20,109,17.40,118,17.80,103,17.50,116,23.90,125,19.10,571,5,100.00
9/13/2022 9:50,19.20,105,17.50,118,18.20,116,17.50,113,26.10,128,19.80,580,5,100.00
9/13/2022 9:55,28.60,95,21.40,130,24.30,116,22.10,114,32.60,82,25.20,537,5,100.00
9/13/2022 10:00,43.50,73,40.70,129,43.70,85,40.30,114,48.40,57,42.60,458,5,100.00
9/13/2022 10:05,52.40,69,53.80,141,54.90,105,52.20,105,57.00,56,53.90,476,5,100.00
9/13/2022 10:10,58.80,68,60.90,133,58.20,98,58.30,111,61.80,56,59.50,466,5,100.00
9/13/2022 10:15,56.60,71,63.50,125,60.80,96,60.90,116,64.00,55,61.30,463,5,100.00
9/13/2022 10:20,57.80,67,66.00,120,62.60,91,62.10,113,63.50,52,62.80,443,5,100.00
9/13/2022 10:25,58.50,65,66.70,142,63.10,92,63.60,114,65.00,55,63.90,468,5,100.00
9/13/2022 10:30,59.90,64,66.50,123,64.70,102,62.80,106,65.30,56,64.10,451,5,100.00
9/13/2022 10:35,55.60,68,66.40,147,61.80,88,62.20,123,65.70,52,62.90,478,5,100.00
9/13/2022 10:40,59.90,61,66.70,115,62.60,85,62.70,107,65.10,60,63.70,428,5,100.00
9/13/2022 10:45,55.60,72,65.90,127,62.10,99,62.10,104,62.90,68,62.20,470,5,100.00
9/13/2022 10:50,60.70,74,67.30,132,62.90,93,61.80,106,63.50,67,63.60,472,5,100.00
9/13/2022 10:55,64.30,60,67.50,132,64.60,92,62.30,116,64.90,63,64.90,463,5,100.00
9/13/2022 11:00,71.90,65,68.40,109,64.00,69,61.40,100,64.90,50,66.00,393,5,100.00
9/13/2022 11:05,72.20,53,68.20,113,64.20,89,63.30,94,63.50,62,66.00,411,5,100.00
9/13/2022 11:10,74.90,69,68.00,95,64.20,69,63.70,84,64.50,46,67.20,363,5,100.00
9/13/2022 11:15,70.70,62,68.50,122,65.40,78,63.20,102,65.10,55,66.50,419,5,100.00
9/13/2022 11:20,74.40,52,69.10,92,63.90,74,64.40,80,66.00,52,67.30,350,5,100.00
9/13/2022 11:25,70.00,55,68.40,111,61.10,78,63.50,89,64.00,67,65.40,400,5,100.00
9/13/2022 11:30,71.50,59,68.90,74,60.50,80,62.60,99,63.10,58,64.90,370,5,100.00
9/13/2022 11:35,73.10,67,69.00,101,63.00,84,64.20,95,64.30,49,66.70,396,5,100.00
9/13/2022 11:40,73.20,56,68.60,102,64.10,72,63.90,89,63.30,63,66.50,382,5,100.00
9/13/2022 11:45,71.40,56,69.50,93,64.40,66,65.20,76,61.80,71,66.50,362,5,100.00
9/13/2022 11:50,74.70,48,69.60,86,65.60,70,65.80,80,63.70,75,67.40,359,5,100.00
9/13/2022 11:55,74.00,54,69.70,80,64.60,73,65.80,104,63.60,69,67.20,380,5,100.00
9/13/2022 12:00,71.30,56,70.00,85,67.50,70,65.10,79,63.10,69,67.30,359,5,100.00
9/13/2022 12:05,73.00,58,70.20,96,70.30,69,64.40,83,61.20,71,67.70,377,5,100.00
9/13/2022 12:10,73.10,44,70.30,92,70.70,72,64.60,80,62.40,59,68.10,347,5,100.00
9/13/2022 12:15,69.50,59,69.40,108,68.80,77,64.30,94,60.20,71,66.50,409,5,100.00
9/13/2022 12:20,75.10,53,69.30,94,65.00,77,63.30,86,59.10,61,66.20,371,5,100.00
9/13/2022 12:25,74.60,46,69.50,82,68.30,62,64.20,89,60.60,58,67.00,337,5,100.00
9/13/2022 12:30,76.80,51,70.00,95,69.70,73,62.30,82,63.10,67,67.90,368,5,100.00
9/13/2022 12:35,76.10,43,69.50,79,71.70,60,64.50,94,62.80,72,68.00,348,5,100.00
9/13/2022 12:40,74.80,52,69.90,108,70.90,75,64.70,97,63.30,61,68.40,393,5,100.00
9/13/2022 12:45,76.00,52,69.80,91,65.90,70,64.00,92,62.80,70,67.20,375,5,100.00
9/13/2022 12:50,77.50,61,70.60,93,68.00,62,65.40,95,63.80,57,68.90,368,5,100.00
9/13/2022 12:55,77.70,45,70.60,92,68.20,51,65.30,90,64.20,50,68.80,328,5,100.00
9/13/2022 13:00,68.00,50,70.40,113,69.00,70,65.40,91,62.10,61,67.30,385,5,100.00
9/13/2022 13:05,70.70,56,70.80,91,69.40,73,66.50,84,63.00,45,68.50,349,5,100.00
9/13/2022 13:10,74.50,66,69.70,92,68.90,76,65.80,92,63.10,41,68.70,367,5,100.00
9/13/2022 13:15,75.60,59,68.40,94,69.90,64,65.60,89,60.10,55,67.90,361,5,100.00
9/13/2022 13:20,77.50,65,69.60,99,67.10,73,66.20,87,61.20,83,68.00,407,5,100.00
9/13/2022 13:25,77.70,55,69.50,89,68.30,70,66.00,82,63.10,69,68.50,365,5,100.00
9/13/2022 13:30,77.80,58,70.40,95,68.30,74,66.10,89,64.40,59,69.20,375,5,100.00
9/13/2022 13:35,75.60,46,70.30,77,69.00,81,65.30,91,61.80,58,68.00,353,5,100.00
9/13/2022 13:40,73.50,40,70.00,81,70.90,72,65.30,95,61.40,57,67.90,345,5,100.00
9/13/2022 13:45,73.90,47,70.10,87,72.10,73,65.20,86,62.30,58,68.50,351,5,100.00
9/13/2022 13:50,73.80,53,69.70,94,72.00,74,65.90,81,63.00,66,68.70,368,5,100.00
9/13/2022 13:55,76.50,43,69.60,82,73.60,68,66.50,69,64.20,43,70.00,305,5,100.00
9/13/2022 14:00,74.40,33,70.80,70,71.00,62,66.20,70,61.40,61,68.20,296,5,100.00
9/13/2022 14:05,74.60,59,69.80,82,68.60,62,65.50,75,62.60,52,68.30,330,5,100.00
9/13/2022 14:10,75.70,40,69.80,78,69.40,58,65.60,67,61.40,51,68.10,294,5,100.00
9/13/2022 14:15,76.90,57,69.60,86,68.80,69,65.60,80,62.80,36,69.00,328,5,100.00
9/13/2022 14:20,72.40,39,69.50,89,68.20,71,65.90,83,63.50,57,67.70,339,5,100.00
9/13/2022 14:25,75.00,61,70.20,103,69.90,75,66.60,96,63.40,63,68.90,398,5,100.00
9/13/2022 14:30,78.40,64,69.20,113,70.00,79,65.60,108,65.00,56,69.30,420,5,100.00
9/13/2022 14:35,75.40,52,69.90,87,68.50,71,65.30,97,64.10,63,68.20,370,5,100.00
9/13/2022 14:40,73.70,66,69.50,112,71.20,91,64.40,101,62.80,59,68.40,429,5,100.00
9/13/2022 14:45,73.40,43,69.90,99,73.50,72,65.20,80,63.80,62,68.90,356,5,100.00
9/13/2022 14:50,76.20,69,69.90,91,72.10,66,65.50,105,61.50,53,69.00,384,5,100.00
9/13/2022 14:55,78.30,56,69.50,104,70.60,76,65.30,84,64.50,75,69.10,395,5,100.00
9/13/2022 15:00,79.20,65,70.60,86,70.90,63,65.80,85,64.80,54,70.20,353,5,100.00
9/13/2022 15:05,78.60,53,70.40,93,71.20,71,66.60,92,63.00,74,69.30,383,5,100.00
9/13/2022 15:10,76.30,58,69.90,95,70.30,68,65.60,81,60.10,70,68.20,372,5,100.00
9/13/2022 15:15,74.60,64,69.00,109,67.40,80,64.50,92,59.30,89,66.60,434,5,100.00
9/13/2022 15:20,77.90,67,68.40,120,70.30,85,64.30,97,59.30,84,67.60,453,5,100.00
9/13/2022 15:25,77.60,75,68.40,118,70.20,77,64.70,105,61.10,76,68.10,451,5,100.00
9/13/2022 15:30,75.10,51,69.00,102,71.00,86,65.30,84,62.50,71,68.30,394,5,100.00
9/13/2022 15:35,76.70,63,70.00,104,70.90,81,66.00,98,63.50,72,69.10,418,5,100.00
9/13/2022 15:40,72.80,56,69.20,119,71.60,81,65.20,99,62.10,73,68.00,428,5,100.00
9/13/2022 15:45,70.10,63,69.10,107,71.30,73,65.90,110,62.90,71,67.80,424,5,100.00
9/13/2022 15:50,73.70,71,69.80,121,70.90,94,65.20,103,60.60,70,68.20,459,5,100.00
9/13/2022 15:55,72.60,55,70.60,102,70.40,77,66.20,94,63.60,72,68.50,400,5,0.00
9/13/2022 16:00,77.90,65,69.80,105,71.00,80,66.80,88,61.50,74,69.20,412,5,100.00
9/13/2022 16:05,76.70,55,70.40,104,70.40,78,65.80,90,63.40,64,69.10,391,5,100.00
9/13/2022 16:10,75.80,69,70.70,99,70.80,73,65.40,86,63.90,77,69.20,404,5,100.00
9/13/2022 16:15,76.80,61,69.80,114,70.10,77,65.70,117,63.20,77,68.60,446,5,100.00
9/13/2022 16:20,78.10,73,70.20,100,71.20,87,66.50,104,64.30,74,69.80,438,5,100.00
9/13/2022 16:25,78.70,70,70.10,123,66.90,79,66.00,101,64.20,73,69.00,446,5,100.00
9/13/2022 16:30,75.50,66,70.50,116,69.30,88,65.40,98,62.10,87,68.30,455,5,100.00
9/13/2022 16:35,76.30,74,70.10,115,69.80,83,66.20,107,62.80,66,69.10,445,5,100.00
9/13/2022 16:40,70.90,63,70.20,108,68.40,76,66.40,100,62.60,77,67.70,424,5,100.00
9/13/2022 16:45,74.90,72,70.60,119,70.00,87,66.50,107,61.50,81,68.60,466,5,100.00
9/13/2022 16:50,76.70,61,70.50,120,70.20,80,65.60,104,63.00,76,68.90,441,5,100.00
9/13/2022 16:55,73.60,55,70.10,109,70.50,91,66.00,107,64.50,72,68.70,434,5,100.00
9/13/2022 17:00,74.80,69,70.00,130,70.90,83,66.60,95,63.40,78,69.10,455,5,100.00
9/13/2022 17:05,73.80,58,71.20,108,70.70,86,67.30,93,64.00,66,69.40,411,5,100.00
9/13/2022 17:10,72.90,66,70.70,99,71.20,89,66.80,90,62.80,71,69.00,415,5,100.00
9/13/2022 17:15,73.80,73,71.40,116,70.90,95,68.00,105,62.80,84,69.40,473,5,100.00
9/13/2022 17:20,71.80,74,71.10,131,70.50,85,66.90,119,63.40,78,68.80,487,5,100.00
9/13/2022 17:25,73.50,83,69.80,133,69.60,98,65.50,110,63.20,82,68.40,506,5,100.00
9/13/2022 17:30,74.40,64,70.80,123,70.30,79,66.40,105,62.10,65,68.90,436,5,100.00
9/13/2022 17:35,74.30,72,70.30,121,70.10,94,66.10,109,61.30,72,68.50,468,5,100.00
9/13/2022 17:40,67.80,62,70.00,107,69.10,74,66.20,98,60.30,90,66.60,431,5,100.00
9/13/2022 17:45,71.90,68,71.60,107,70.30,82,66.40,86,62.10,77,68.60,420,5,100.00
9/13/2022 17:50,73.10,73,71.20,100,70.00,90,65.50,104,61.70,60,68.50,427,5,100.00
9/13/2022 17:55,72.10,60,70.20,118,71.00,81,66.10,111,61.20,76,68.00,446,5,100.00
9/13/2022 18:00,73.20,48,70.00,93,70.10,73,67.50,86,60.50,66,68.10,366,5,100.00
9/13/2022 18:05,71.40,60,72.00,86,68.30,64,68.40,86,61.40,65,68.50,361,5,100.00
9/13/2022 18:10,73.30,62,71.70,79,68.70,70,69.00,77,62.60,53,69.40,341,5,100.00
9/13/2022 18:15,74.40,57,70.50,97,67.90,78,68.80,88,62.00,56,68.90,376,5,100.00
9/13/2022 18:20,69.20,58,71.20,77,68.90,65,66.50,86,62.70,52,67.90,338,5,100.00
9/13/2022 18:25,72.80,40,71.80,74,69.80,55,67.80,72,62.80,55,68.90,296,5,100.00
9/13/2022 18:30,74.00,52,72.30,72,70.40,69,68.60,80,62.10,43,69.80,316,5,100.00
9/13/2022 18:35,72.10,47,72.00,77,70.80,59,68.20,69,62.10,50,69.30,302,5,100.00
9/13/2022 18:40,74.40,45,71.10,86,67.60,68,67.30,75,61.00,66,68.00,340,5,100.00
9/13/2022 18:45,73.60,47,71.10,78,69.00,75,67.50,73,61.80,65,68.40,338,5,100.00
9/13/2022 18:50,73.60,52,71.40,84,67.80,61,67.10,70,62.50,44,68.80,311,5,100.00
9/13/2022 18:55,75.90,43,72.90,55,65.90,53,68.50,57,63.40,40,69.40,248,5,100.00
9/13/2022 19:00,75.90,44,72.40,67,64.50,50,68.20,59,63.80,38,69.20,258,5,100.00
9/13/2022 19:05,76.60,42,72.50,56,66.90,44,68.60,61,63.90,46,69.70,249,5,100.00
9/13/2022 19:10,75.50,53,72.70,49,67.30,46,68.70,69,64.20,38,70.00,255,5,100.00
9/13/2022 19:15,77.10,50,72.60,57,69.30,56,67.50,67,63.30,48,69.90,278,5,100.00
9/13/2022 19:20,76.00,35,72.10,55,70.20,51,67.90,53,64.10,33,70.10,227,5,100.00
9/13/2022 19:25,75.30,41,72.10,58,70.50,56,66.50,64,62.90,48,69.30,267,5,100.00
9/13/2022 19:30,74.60,33,72.50,55,70.20,59,67.20,51,61.90,44,69.20,242,5,100.00
9/13/2022 19:35,76.00,39,72.30,46,70.20,50,68.00,64,63.10,34,69.90,233,5,100.00
9/13/2022 19:40,76.00,36,72.50,44,70.90,51,67.80,61,63.90,27,70.30,219,5,100.00
9/13/2022 19:45,76.20,44,70.90,61,71.10,61,67.00,57,63.70,25,70.30,248,5,100.00
9/13/2022 19:50,75.80,32,71.70,57,69.60,60,66.40,54,63.30,33,69.30,236,5,100.00
9/13/2022 19:55,76.20,46,72.00,57,67.80,53,67.40,58,62.50,31,69.60,245,5,100.00
9/13/2022 20:00,75.30,36,72.40,59,69.90,50,65.90,70,62.10,36,69.00,251,5,100.00
9/13/2022 20:05,75.80,32,73.40,39,70.50,50,67.80,51,63.30,28,70.20,200,5,100.00
9/13/2022 20:10,75.60,37,73.70,50,69.70,38,66.80,58,63.30,28,70.00,211,5,100.00
9/13/2022 20:15,75.90,30,74.00,50,70.80,48,67.40,61,63.80,24,70.50,213,5,100.00
9/13/2022 20:20,76.60,31,73.60,48,71.90,39,67.50,47,64.00,29,70.80,194,5,100.00
9/13/2022 20:25,77.10,34,73.30,53,72.60,51,68.20,39,64.20,22,71.80,199,5,100.00
9/13/2022 20:30,76.80,30,72.60,48,71.40,42,67.50,54,64.00,20,70.70,194,5,100.00
9/13/2022 20:35,73.00,30,72.60,40,72.20,39,68.60,49,64.20,25,70.40,183,5,100.00
9/13/2022 20:40,74.60,29,73.50,46,72.20,41,68.70,55,63.00,19,70.90,190,5,100.00
9/13/2022 20:45,75.00,22,73.10,40,72.10,44,68.40,49,63.70,25,70.50,180,5,100.00
9/13/2022 20:50,75.80,26,72.90,38,70.40,43,67.00,48,64.30,20,70.10,175,5,100.00
9/13/2022 20:55,75.80,27,72.90,44,71.60,37,67.70,43,63.60,18,70.80,169,5,100.00
9/13/2022 21:00,75.10,19,73.40,44,69.60,35,67.50,49,63.80,28,69.60,175,5,100.00
9/13/2022 21:05,73.40,31,73.20,42,70.90,52,67.20,46,63.00,31,69.70,202,5,100.00
9/13/2022 21:10,74.70,26,73.30,46,71.00,41,68.10,51,63.70,12,70.80,176,5,100.00
9/13/2022 21:15,74.50,29,73.20,43,71.70,40,68.60,48,64.10,17,71.00,177,5,100.00
